,city,date,avgMedian
157,London,2019-04,43.706896551724135
158,Toluca,2019-04,103.1
159,Clermont-Ferrand,2019-05,28.70967741935484
160,Worcester,2019-04,13.05
161,Yinchuan,2019-05,83.93548387096774
162,Naples,2019-06,61.63333333333333
163,Sejong,2019-04,75.55172413793103
164,Seongnam-si,2019-05,73.12903225806451
165,Dallas,2019-05,33.41935483870968
166,Richards Bay,2019-05,38.12903225806452
167,Changzhou,2019-04,112.16666666666667
168,Tallinn,2019-06,22.8
169,Szeged,2019-04,55.233333333333334
170,Rotterdam,2019-04,56.833333333333336
171,Jackson,2019-04,29.5
172,Tucson,2019-06,19.166666666666668
173,Marseille,2019-06,37.43333333333333
174,Taipei,2019-04,62.63333333333333
175,Parma,2019-05,32.285714285714285
176,The Hague,2019-06,31.5
177,Edinburgh,2019-06,19.666666666666668
178,Lille,2019-05,49.0
179,Kobe,2019-06,46.2
180,Jinan,2019-04,124.86666666666666
181,Oviedo,2019-05,43.354838709677416
182,Butuan,2019-05,51.0
183,Victoria,2019-05,26.225806451612904
184,Płock,2019-06,43.833333333333336
185,Lisbon,2019-05,28.677419354838708
186,Linz,2019-04,55.733333333333334
187,Ningbo,2019-05,74.70967741935483
188,Yangon,2019-05,52.0
189,Hạ Long,2019-06,1.1
190,Oulu,2019-04,28.5
191,Łódź,2019-04,70.0
192,Baltimore,2019-04,21.4
193,Pilsen,2019-06,42.733333333333334
194,Nice,2019-06,53.766666666666666
195,Christchurch,2019-04,21.0
196,Kanazawa,2019-06,36.96666666666667
197,Wakayama,2019-06,46.56666666666667
198,Parma,2019-04,44.25
199,Budapest,2019-06,35.8
200,Samut Prakan,2019-05,68.19354838709677
201,Tashkent,2019-06,90.0
202,Orléans,2019-06,28.413793103448278
203,Wellington,2019-05,29.838709677419356
204,Rijeka,2019-05,23.838709677419356
205,Chiba,2019-05,42.41935483870968
206,Kaunas,2019-04,60.266666666666666
207,Kolkata,2019-04,105.82758620689656
208,Helsinki,2019-06,26.833333333333332
209,Sofia,2019-06,69.2
210,Aguascalientes,2019-05,149.0952380952381
211,Indianapolis,2019-05,30.193548387096776
212,Denver,2019-04,23.833333333333332
213,Metz,2019-04,51.2
214,Keelung,2019-04,50.93333333333333
215,Wollongong,2019-06,25.8
216,Leicester,2019-04,62.689655172413794
217,Kunming,2019-05,88.96774193548387
218,Haifa,2019-06,64.43333333333334
219,Biratnagar,2019-06,63.9375
220,Staten Island,2019-04,24.866666666666667
221,Wellington,2019-06,30.766666666666666
222,Kyiv,2019-06,18.666666666666668
223,Seoul,2019-05,81.74193548387096
224,Busan,2019-05,76.93548387096774
225,Lucknow,2019-06,150.93333333333334
226,Kagoshima,2019-05,53.03225806451613
227,San Salvador,2019-05,74.0
228,Nanning,2019-05,75.96774193548387
229,Eindhoven,2019-06,40.0
230,Newcastle,2019-05,33.266666666666666
231,Bydgoszcz,2019-05,46.583333333333336
232,Los Angeles,2019-06,41.4
233,Christchurch,2019-05,37.225806451612904
234,Ürümqi,2019-04,61.833333333333336
235,Miskolc,2019-06,41.8
236,Zürich,2019-04,2.1724137931034484
237,Quito,2019-04,57.172413793103445
238,Rotterdam,2019-06,37.56666666666667
239,Groningen,2019-04,45.333333333333336
240,Maastricht,2019-05,40.41935483870968
241,Funchal,2019-06,19.633333333333333
242,Kyoto,2019-04,42.41379310344828
243,Taichung,2019-04,70.56666666666666
244,Istanbul,2019-06,57.03333333333333
245,Pohang,2019-04,55.55172413793103
246,Kathmandu,2019-05,123.64516129032258
247,The Bronx,2019-05,7.290322580645161
248,Philadelphia,2019-04,28.466666666666665
249,Salt Lake City,2019-05,15.03225806451613
250,Auckland,2019-06,42.733333333333334
251,Jieyang,2019-05,68.96774193548387
252,Foshan,2019-04,72.8
253,Hefei,2019-06,81.96666666666667
254,Sanandaj,2019-04,0.0
255,Fresno,2019-04,31.3
256,Madison,2019-06,34.36666666666667
257,Pilsen,2019-04,58.2
258,Puerto Montt,2019-04,78.89655172413794
259,Harbin,2019-04,92.2
260,Ivano-Frankivsk,2019-05,34.806451612903224
261,Tehran,2019-06,8.333333333333334
262,Belgrade,2019-05,38.064516129032256
263,Kecskemét,2019-06,41.5
264,Reykjavík,2019-04,22.75862068965517
265,Kitchener,2019-05,24.774193548387096
266,Raleigh,2019-04,36.666666666666664
267,Richmond,2019-04,21.68421052631579
268,Erzurum,2019-04,75.65517241379311
269,Prato,2019-06,51.206896551724135
270,Florence,2019-04,41.733333333333334
271,Brussels,2019-04,60.37931034482759
272,Mumbai,2019-05,63.354838709677416
273,Patna,2019-06,124.63333333333334
274,Preston,2019-04,56.241379310344826
275,Boston,2019-04,23.9
276,Rennes,2019-05,30.451612903225808
277,Tianjin,2019-04,115.7
278,Jeonju,2019-04,71.24137931034483
279,Stavanger,2019-06,25.966666666666665
280,Potsdam,2019-05,34.38709677419355
281,Potsdam,2019-06,39.666666666666664
282,Saint Paul,2019-06,24.6
283,Dhaka,2019-04,137.10344827586206
284,Zanjān,2019-04,0.0
285,Sacramento,2019-05,18.967741935483872
286,Oakland,2019-04,33.333333333333336
287,Toulon,2019-05,35.96774193548387
288,Karachi,2019-05,100.44444444444444
289,Sivas,2019-04,64.82758620689656
290,Yeosu,2019-04,52.3448275862069
291,Jeju City,2019-06,62.48275862068966
292,Incheon,2019-04,65.06896551724138
293,Utrecht,2019-04,51.4
294,Lampang,2019-06,38.96666666666667
295,Darwin,2019-06,53.206896551724135
296,Monterrey,2019-06,1.8482758620689652
297,Pristina,2019-05,41.41935483870968
298,Chiba,2019-06,34.833333333333336
299,Isfahan,2019-05,0.0
300,Tehran,2019-05,0.0
301,El Paso,2019-05,27.451612903225808
302,Zenica,2019-04,58.96296296296296
303,Istanbul,2019-05,64.41935483870968
304,Ternopil,2019-06,28.766666666666666
305,Kampala,2019-05,105.16129032258064
306,Wuhan,2019-04,100.9
307,Buenos Aires,2019-06,37.96666666666667
308,Sydney,2019-04,31.066666666666666
309,Kathmandu,2019-04,79.56666666666666
310,Bratislava,2019-04,57.724137931034484
311,Shantou,2019-06,46.5
312,Kamianske,2019-04,49.13793103448276
313,Madrid,2019-04,28.448275862068964
314,Isfahan,2019-04,0.0
315,Tampere,2019-04,35.5
316,Manama,2019-05,132.32258064516128
317,Leeds,2019-06,39.233333333333334
318,Perpignan,2019-05,26.56
319,Okayama,2019-06,51.8
320,Valencia,2019-05,46.645161290322584
321,Bologna,2019-05,27.285714285714285
322,Chiang Mai,2019-05,96.10645161290323
323,Austin,2019-06,33.833333333333336
324,Manhattan,2019-05,23.612903225806452
325,San Salvador,2019-06,63.8
326,Changsha,2019-04,102.86666666666666
327,Ivano-Frankivsk,2019-04,48.55172413793103
328,Maastricht,2019-04,52.03333333333333
329,Québec,2019-06,23.166666666666668
330,Charlotte,2019-04,32.0
331,São José dos Campos,2019-05,45.354838709677416
332,Paris,2019-06,43.06666666666667
333,Rouen,2019-04,60.5
334,Funchal,2019-04,15.1
335,Colombo,2019-05,57.5
336,Shanghai,2019-04,103.66666666666667
337,Foshan,2019-05,66.29032258064517
338,Gasteiz / Vitoria,2019-06,38.333333333333336
339,Brescia,2019-05,38.61290322580645
340,Ulsan,2019-04,60.13793103448276
341,Providence,2019-05,19.129032258064516
342,Chongqing,2019-04,87.93333333333334
343,Shenyang,2019-05,88.06451612903226
344,Las Palmas de Gran Canaria,2019-06,29.633333333333333
345,Pécs,2019-04,41.7
346,Cheongju-si,2019-05,82.87096774193549
347,Ghāziābād,2019-06,129.73333333333332
348,Patna,2019-05,140.61290322580646
349,Ivano-Frankivsk,2019-06,36.43333333333333
350,Liège,2019-04,51.6551724137931
351,The Hague,2019-04,55.266666666666666
352,Surrey,2019-06,18.5
353,Göteborg,2019-05,25.74074074074074
354,Oaxaca,2019-04,71.0
355,Norwich,2019-06,24.966666666666665
356,Vientiane,2019-05,79.78571428571429
357,Castelló de la Plana,2019-04,25.17241379310345
358,Moscow,2019-05,45.58064516129032
359,Jerusalem,2019-04,58.607142857142854
360,Port Elizabeth,2019-05,43.29032258064516
361,San Salvador,2019-04,109.44827586206897
362,Taoyuan City,2019-04,69.13333333333334
363,Hanoi,2019-06,0.8333333333333334
364,Suwon,2019-06,68.48275862068965
365,Toronto,2019-04,22.82758620689655
366,Cuernavaca,2019-04,73.1
367,Īlām,2019-04,0.0
368,Tabriz,2019-05,0.0
369,Manila,2019-06,16.818181818181817
370,Gent,2019-06,39.7
371,Winnipeg,2019-06,29.833333333333332
372,Karlsruhe,2019-05,32.354838709677416
373,Bordeaux,2019-04,36.06666666666667
374,Middelburg,2019-04,49.3
375,Wuxi,2019-06,88.33333333333333
376,Haiphong,2019-06,1.2
377,Tabriz,2019-04,0.0
378,Busan,2019-06,65.3103448275862
379,Visakhapatnam,2019-04,78.0
380,Surrey,2019-04,16.724137931034484
381,Washington D.C.,2019-05,27.387096774193548
382,Springfield,2019-06,27.5
383,Queens,2019-06,24.466666666666665
384,Kumamoto,2019-04,50.41379310344828
385,Shizuoka,2019-05,45.67741935483871
386,Haikou,2019-04,49.3
387,Shantou,2019-05,64.25806451612904
388,Livorno,2019-06,48.758620689655174
389,Łódź,2019-06,51.36666666666667
390,Leeds,2019-05,43.58064516129032
391,Indianapolis,2019-06,33.6
392,Montpellier,2019-04,31.966666666666665
393,Johannesburg,2019-04,68.86666666666666
394,Guangzhou,2019-05,66.61290322580645
395,Erzurum,2019-06,70.8
396,Dnipro,2019-04,58.10344827586207
397,Bengaluru,2019-06,64.53333333333333
398,Boston,2019-05,23.774193548387096
399,Richmond,2019-05,27.387096774193548
400,Middelburg,2019-06,100.23333333333333
401,Sapporo,2019-04,35.58620689655172
402,Sendai,2019-05,44.096774193548384
403,Vienna,2019-05,33.54838709677419
404,Zhengzhou,2019-05,103.6774193548387
405,Shiyan,2019-06,74.53333333333333
406,Brescia,2019-04,49.0
407,Namur,2019-06,25.166666666666668
408,Gandhinagar,2019-05,122.78571428571429
409,Samut Prakan,2019-04,62.2
410,Mississauga,2019-04,23.310344827586206
411,Szczecin,2019-04,64.33333333333333
412,Worcester,2019-05,28.64
413,Yokohama,2019-06,36.266666666666666
414,Bogotá,2019-05,51.16129032258065
415,Hohhot,2019-05,87.41935483870968
416,Tallinn,2019-05,22.193548387096776
417,Seoul,2019-04,64.44827586206897
418,Jeju City,2019-04,63.62068965517241
419,Rayong,2019-05,52.61290322580645
420,Halifax,2019-04,16.517241379310345
421,Vancouver,2019-04,16.137931034482758
422,Kassel,2019-04,47.46666666666667
423,Kielce,2019-06,37.25
424,Belfast,2019-04,68.2
425,Staten Island,2019-06,31.133333333333333
426,Qinhuangdao,2019-04,98.0
427,Lanzhou,2019-04,97.36666666666666
428,Madrid,2019-05,26.677419354838708
429,Khorramshahr,2019-06,52.5
430,Bangkok,2019-05,69.64516129032258
431,Adelaide,2019-04,6.238095238095238
432,Fukuoka,2019-06,49.03333333333333
433,Nara-shi,2019-06,46.86666666666667
434,Jieyang,2019-06,53.3
435,Shenzhen,2019-04,65.7
436,Milan,2019-05,35.12903225806452
437,Ho Chi Minh City,2019-06,70.5
438,The Bronx,2019-04,6.966666666666667
439,Los Ángeles,2019-04,81.82758620689656
440,Shijiazhuang,2019-04,125.5
441,Shiraz,2019-04,0.0
442,Bergen,2019-06,19.466666666666665
443,Mexico City,2019-06,52.8
444,Manchester,2019-04,60.86206896551724
445,Austin,2019-05,35.354838709677416
446,Providence,2019-06,25.133333333333333
447,Omaha,2019-06,25.6
448,Dallas,2019-06,32.4
449,Prague,2019-04,59.08
450,Metz,2019-06,33.36666666666667
451,Sendai,2019-06,35.266666666666666
452,Turku,2019-06,21.266666666666666
453,Stockholm,2019-06,26.4
454,Uppsala,2019-06,27.666666666666668
455,Cardiff,2019-05,39.225806451612904
456,Preston,2019-05,30.0
457,Richmond,2019-06,31.2
458,Nashville,2019-05,38.16129032258065
459,Kanazawa,2019-05,41.225806451612904
460,Sivas,2019-06,56.4
461,Milan,2019-04,50.03333333333333
462,Ḩawallī,2019-04,93.10344827586206
463,Miskolc,2019-05,30.466666666666665
464,Budapest,2019-04,41.733333333333334
465,Suncheon,2019-05,60.25806451612903
466,New Delhi,2019-05,159.7741935483871
467,Brisbane,2019-04,15.666666666666666
468,Colombo,2019-06,45.3
469,Toulouse,2019-06,32.2
470,Xi’an,2019-05,99.83870967741936
471,Hegang,2019-06,56.2
472,Kütahya,2019-04,43.37931034482759
473,Zaporizhia,2019-04,48.310344827586206
474,Haarlem,2019-04,55.6
475,Launceston,2019-06,36.13333333333333
476,Perth,2019-06,32.275862068965516
477,Hamburg,2019-05,38.193548387096776
478,Columbia,2019-06,35.1
479,Rennes,2019-06,22.733333333333334
480,Talca,2019-05,98.6774193548387
481,East London,2019-04,30.875
482,Toyama,2019-05,42.806451612903224
483,Karaj,2019-05,0.0
484,Győr,2019-04,38.964285714285715
485,Daejeon,2019-06,62.689655172413794
486,São Paulo,2019-05,57.16129032258065
487,Naha,2019-05,36.806451612903224
488,Nara-shi,2019-04,40.37931034482759
489,Ōita,2019-05,49.32258064516129
490,Changsha,2019-06,71.56666666666666
491,Abu Dhabi,2019-04,102.96551724137932
492,Mumbai,2019-04,74.89655172413794
493,Winnipeg,2019-04,15.827586206896552
494,Brooklyn,2019-06,25.4
495,Miami,2019-06,29.933333333333334
496,Kumamoto,2019-06,49.46666666666667
497,Xinxiang,2019-04,141.1
498,Trabzon,2019-05,63.04545454545455
499,Mashhad,2019-06,6.133333333333334
500,Bishkek,2019-06,60.03333333333333
501,Reykjavík,2019-05,15.566666666666666
502,Manama,2019-04,101.76923076923077
503,Sydney,2019-05,35.4
504,Jacksonville,2019-04,31.166666666666668
505,Chillán,2019-04,73.0
506,Talca,2019-04,81.86206896551724
507,Temuco,2019-06,103.66666666666667
508,Arāk,2019-04,0.0
509,Ulsan,2019-06,67.0
510,Thiruvananthapuram,2019-04,78.5
511,Leeds,2019-04,63.56666666666667
512,Valparaíso,2019-04,60.62068965517241
513,Chengdu,2019-04,101.6
514,Hohhot,2019-04,84.9
515,Baghdad,2019-04,63.93333333333333
516,Besançon,2019-05,26.806451612903224
517,Quilpué,2019-05,63.064516129032256
518,Jakarta,2019-04,104.27586206896552
519,Changzhou,2019-06,88.26666666666667
520,Gwangju,2019-05,69.6774193548387
521,Brussels,2019-06,37.86666666666667
522,Rayong,2019-04,49.43333333333333
523,Sofia,2019-04,77.62068965517241
524,Oaxaca,2019-06,38.53333333333333
525,Oakland,2019-06,35.5
526,Los Angeles,2019-05,37.61290322580645
527,Sapporo,2019-06,30.566666666666666
528,Naha,2019-06,24.933333333333334
529,Santa Cruz de Tenerife,2019-06,26.6
530,Bologna,2019-06,39.4
531,Macau,2019-04,55.96551724137931
532,San Diego,2019-06,38.13333333333333
533,Salem,2019-06,14.066666666666666
534,Concepción,2019-04,65.3103448275862
535,Modena,2019-04,48.851851851851855
536,Modena,2019-06,46.333333333333336
537,Ḩawallī,2019-06,114.37931034482759
538,Oulu,2019-05,18.516129032258064
539,Sydney,2019-06,31.4
540,Jackson,2019-05,34.0
541,Prague,2019-06,44.13333333333333
542,Kampala,2019-06,150.92857142857142
543,Temuco,2019-04,81.96551724137932
544,Akita,2019-05,51.58064516129032
545,Zhengzhou,2019-04,129.96666666666667
546,Shiyan,2019-05,82.6774193548387
547,Tel Aviv,2019-04,72.07142857142857
548,Chiang Mai,2019-04,152.7
549,Plymouth,2019-06,37.7
550,Pokhara,2019-04,75.83333333333333
551,Philadelphia,2019-05,29.548387096774192
552,Pilsen,2019-05,39.483870967741936
553,Douliu,2019-04,75.86666666666666
554,Karaj,2019-06,7.533333333333333
555,New Delhi,2019-06,135.3
556,Chandigarh,2019-04,110.27586206896552
557,Saint-Denis,2019-05,28.612903225806452
558,Vereeniging,2019-04,64.26666666666667
559,Fuzhou,2019-04,82.66666666666667
560,Xiamen,2019-04,77.03333333333333
561,Adapazarı,2019-06,41.6
562,Santa Cruz de Tenerife,2019-04,26.0
563,Prato,2019-05,27.580645161290324
564,Kolkata,2019-06,93.7
565,Darmstadt,2019-04,48.766666666666666
566,Wrocław,2019-05,49.516129032258064
567,Newport,2019-05,28.903225806451612
568,Portland,2019-06,14.633333333333333
569,Zenica,2019-06,53.58620689655172
570,Dushanbe,2019-06,80.16666666666667
571,Trabzon,2019-04,66.96551724137932
572,Abu Dhabi,2019-05,139.67741935483872
573,Jaipur,2019-04,123.79310344827586
574,Addis Ababa,2019-04,60.2962962962963
575,Gdańsk,2019-04,44.03333333333333
576,Strasbourg,2019-05,46.96774193548387
577,Ürümqi,2019-05,65.80645161290323
578,Changzhou,2019-05,99.09677419354838
579,Bursa,2019-04,76.96551724137932
580,Konya,2019-06,66.8
581,Nashik,2019-04,101.96551724137932
582,Addis Ababa,2019-05,59.32258064516129
583,Guadalajara,2019-04,63.1
584,Plymouth,2019-05,38.03225806451613
585,Atlanta,2019-05,47.45161290322581
586,Nagasaki,2019-04,47.86206896551724
587,Changsha,2019-05,101.93548387096774
588,Algiers,2019-06,72.66666666666667
589,Boise,2019-06,24.766666666666666
590,Kochi,2019-04,41.0
591,Guiyang,2019-04,84.46666666666667
592,Anyang,2019-06,99.86666666666666
593,Zanjān,2019-06,7.566666666666666
594,Copenhagen,2019-05,34.464285714285715
595,Melbourne,2019-04,28.433333333333334
596,Freiburg,2019-04,40.233333333333334
597,Saint-Denis,2019-04,35.733333333333334
598,Boise,2019-05,29.689655172413794
599,Košice,2019-06,51.03333333333333
600,Chengdu,2019-05,87.64516129032258
601,Helsinki,2019-04,38.833333333333336
602,London,2019-06,28.883333333333333
603,Stockholm,2019-05,27.419354838709676
604,Tashkent,2019-04,55.421052631578945
605,Jacksonville,2019-06,41.53333333333333
606,Takamatsu,2019-04,41.758620689655174
607,Dongguan,2019-05,68.35483870967742
608,Sanandaj,2019-05,0.0
609,Gandhinagar,2019-06,100.46666666666667
610,Nashik,2019-06,73.52
611,Ashkelon,2019-05,62.483870967741936
612,Berlin,2019-05,37.67741935483871
613,Guadalajara,2019-06,63.36666666666667
614,Birmingham,2019-05,30.06451612903226
615,Sheffield,2019-06,28.6
616,Metz,2019-05,37.806451612903224
617,Pretoria,2019-06,136.96666666666667
618,Shantou,2019-04,71.93333333333334
619,Nanjing,2019-05,91.12903225806451
620,Kielce,2019-04,66.6
621,Glasgow,2019-04,48.689655172413794
622,Toulouse,2019-04,33.13333333333333
623,Osorno,2019-04,87.37931034482759
624,Dnipro,2019-05,37.516129032258064
625,Castelló de la Plana,2019-05,22.0
626,Tel Aviv,2019-05,77.41935483870968
627,Dordrecht,2019-04,51.1
628,Launceston,2019-05,24.967741935483872
629,Toulon,2019-04,36.46666666666667
630,Las Vegas,2019-05,18.161290322580644
631,Marseille,2019-04,33.7
632,Temuco,2019-05,110.45161290322581
633,Taoyuan City,2019-06,50.333333333333336
634,Shanghai,2019-05,92.0
635,Xinxiang,2019-06,101.73333333333333
636,Dordrecht,2019-06,29.8
637,Hobart,2019-04,9.966666666666667
638,Puebla,2019-06,75.0
639,Newport,2019-06,26.5
640,Milwaukee,2019-04,29.366666666666667
641,Columbus,2019-04,27.5
642,Olomouc,2019-05,34.54838709677419
643,Christchurch,2019-06,46.03333333333333
644,Quilpué,2019-06,53.63333333333333
645,Richards Bay,2019-06,47.233333333333334
646,Hsinchu,2019-05,56.83870967741935
647,Ho Chi Minh City,2019-05,69.9090909090909
648,Ho Chi Minh City,2019-04,56.36666666666667
649,Montréal,2019-04,24.896551724137932
650,Mérida,2019-04,70.75862068965517
651,Honolulu,2019-06,15.533333333333333
652,Brno,2019-06,47.46666666666667
653,Tainan,2019-06,40.53333333333333
654,Kaohsiung,2019-05,63.483870967741936
655,Xuchang,2019-05,96.48387096774194
656,Bursa,2019-06,56.96666666666667
657,Stockholm,2019-04,45.1
658,Boston,2019-06,26.433333333333334
659,Orléans,2019-05,32.74193548387097
660,Puerto Montt,2019-06,109.26666666666667
661,Islamabad,2019-04,121.33333333333333
662,Kaunas,2019-06,38.625
663,Brussels,2019-05,46.58064516129032
664,Hyderabad,2019-04,101.24137931034483
665,Ashkelon,2019-06,66.33333333333333
666,Płock,2019-04,66.6
667,Hartford,2019-05,23.806451612903224
668,Rennes,2019-04,46.53333333333333
669,Funchal,2019-05,18.70967741935484
670,Suzhou,2019-04,104.83333333333333
671,Hobart,2019-06,15.866666666666667
672,Bordeaux,2019-05,25.580645161290324
673,Fukuoka,2019-04,49.03448275862069
674,Livorno,2019-05,27.64516129032258
675,Hạ Long,2019-05,0.0
676,Leicester,2019-05,39.516129032258064
677,Vientiane,2019-06,42.5
678,Taipei,2019-06,44.666666666666664
679,Győr,2019-05,24.535714285714285
680,Liège,2019-06,24.166666666666668
681,Bangkok,2019-06,51.06666666666667
682,Toluca,2019-05,111.38709677419355
683,Manhattan,2019-04,24.033333333333335
684,San Francisco,2019-04,32.06666666666667
685,Shenzhen,2019-05,58.096774193548384
686,Pohang,2019-06,54.89655172413793
687,Changwon,2019-05,67.35483870967742
688,Morelia,2019-05,91.19354838709677
689,Jacksonville,2019-05,36.87096774193548
690,Bilbao,2019-05,36.41935483870968
691,Thiruvananthapuram,2019-05,72.93103448275862
692,Netanya,2019-06,67.9
693,Melbourne,2019-05,26.032258064516128
694,Saint Paul,2019-05,21.193548387096776
695,Shizuoka,2019-04,39.758620689655174
696,Niigata,2019-04,34.55172413793103
697,Taipei,2019-05,49.064516129032256
